NCHILD,NCHLT5,SEX,AGE,MARST,RACE,RACED,HISPAN,EDUC,EMPSTAT,INCWAGE,VETSTAT
0,0,2,57,1,1,100,0,7,1,42000,1
2,0,1,65,1,8,826,4,7,1,20800,1
2,0,2,64,1,8,826,4,6,1,65000,1
0,0,1,40,6,8,826,4,7,1,24000,1
1,1,2,27,6,1,100,0,6,1,1800,1
0,0,1,52,6,8,826,4,11,1,18300,1
0,0,2,64,1,1,100,0,7,1,16000,1
1,0,2,47,6,2,200,0,10,1,70000,1
0,0,1,65,1,1,100,0,7,1,475000,1
0,0,1,20,6,2,200,0,7,1,4000,1
0,0,2,21,6,8,801,0,7,1,6700,1
0,0,1,20,6,1,100,0,6,1,10000,1
0,0,1,22,2,2,200,0,6,1,50000,1
0,0,1,65,1,1,100,0,10,1,23100,2
0,0,2,52,1,1,100,0,8,1,13000,1
0,0,1,56,1,1,100,0,11,1,135000,1
0,0,1,25,1,1,100,0,7,1,52000,1
0,0,2,49,1,2,200,0,7,1,25000,1
0,0,1,47,1,2,200,0,0,1,35000,1
2,1,2,33,6,2,200,0,7,1,22000,1
0,0,1,45,4,2,200,0,6,1,42300,1
0,0,1,27,6,1,100,0,6,1,60000,1
0,0,1,63,1,2,200,0,11,1,99000,1
0,0,2,63,1,6,610,0,11,1,56000,1
0,0,2,51,5,2,200,0,7,1,20000,1
0,0,1,29,6,1,100,0,6,1,42000,1
0,0,1,25,6,8,811,0,6,1,42000,1
0,0,2,25,1,1,100,0,11,1,40000,1
0,0,1,25,1,1,100,0,10,1,50000,1
0,0,2,29,6,6,640,0,10,1,8000,1
2,0,2,56,4,6,640,0,10,1,200000,1
0,0,1,22,6,6,640,0,10,1,12000,1
3,0,1,52,1,8,826,4,8,1,30000,1
0,0,2,60,4,1,100,0,8,1,50000,1
1,1,1,22,6,2,200,0,6,1,39000,1
1,1,2,20,6,2,200,0,6,1,11300,1
0,0,1,49,1,1,100,0,10,1,48000,1
0,0,2,51,1,1,100,0,11,1,120000,1
0,0,2,57,1,2,200,0,11,1,125000,1
0,0,2,30,1,8,856,1,4,1,18500,1
0,0,1,32,1,8,856,1,2,1,20000,1
0,0,2,34,1,1,100,0,10,1,102000,1
0,0,1,35,1,1,100,0,11,1,35000,1
2,0,2,46,1,8,826,4,10,1,125000,1
2,0,1,57,1,8,826,4,10,1,36000,1
0,0,2,64,5,5,500,0,10,1,13400,1
0,0,2,27,6,1,100,0,11,1,43000,1
2,2,1,37,1,1,100,0,10,1,112000,1
2,2,2,30,1,1,100,0,6,1,30000,1
0,0,1,41,1,1,100,0,6,1,86000,2
0,0,1,55,4,1,100,0,6,1,60000,1
0,0,1,34,6,1,100,0,6,1,85000,1
0,0,2,38,6,1,100,0,6,1,55000,1
4,0,1,43,1,1,100,0,10,1,140000,1
2,0,2,51,4,2,200,0,6,1,20000,1
0,0,1,22,6,2,200,0,7,1,8500,1
2,1,1,38,1,1,100,0,10,1,62000,1
2,1,2,28,1,1,100,0,10,1,22000,1
0,0,2,62,1,1,100,0,6,1,15200,1
1,0,1,41,1,2,200,0,7,1,55000,1
3,0,1,41,1,1,100,0,10,1,140000,1
3,0,1,39,1,1,100,0,6,1,19000,1
0,0,2,18,6,1,100,0,6,1,3500,1
0,0,2,46,4,2,200,0,6,1,15000,1
0,0,1,44,2,2,200,0,7,1,54000,1
0,0,1,51,1,1,100,0,6,1,0,2
0,0,2,49,1,1,100,0,6,1,12000,1
0,0,1,39,6,8,802,0,3,1,24000,1
3,0,1,56,1,6,620,0,11,1,82000,1
0,0,1,24,6,6,620,0,8,1,38000,1
0,0,2,19,6,6,620,0,6,1,800,1
2,0,2,51,1,1,100,0,11,1,45000,1
2,0,1,53,1,1,100,0,6,1,190000,1
0,0,1,25,6,1,100,0,7,1,52000,1
0,0,2,55,1,2,200,0,7,1,58000,1
0,0,1,55,1,2,200,0,7,1,220000,1
2,0,2,43,1,1,100,0,8,1,65000,1
2,0,1,46,1,7,700,4,6,1,30000,1
0,0,1,29,6,1,100,0,7,1,75000,1
0,0,2,30,6,1,100,0,10,1,7000,1
0,0,1,59,1,1,100,0,6,1,23800,2
1,1,2,31,1,1,100,0,11,1,120000,1
1,1,1,31,1,1,100,0,10,1,70000,1
0,0,1,33,6,1,100,0,6,1,12000,1
0,0,1,22,6,2,200,0,7,1,12300,1
2,0,2,37,1,2,200,0,7,1,31000,1
1,0,2,55,6,2,200,0,8,1,54000,1
0,0,2,30,3,2,200,0,4,1,28100,1
0,0,2,54,1,1,100,0,10,1,30000,1
1,1,2,23,1,1,100,0,7,1,26000,1
1,1,1,26,1,1,100,0,6,1,6000,2
0,0,2,54,6,2,200,0,6,1,60000,1
3,1,1,34,1,2,200,0,10,1,165000,1
2,2,1,27,1,1,100,0,7,1,477000,1
2,0,1,40,1,1,100,0,6,1,39900,2
2,0,2,40,1,2,200,0,7,1,35000,1
2,0,1,39,1,2,200,0,10,1,0,1
0,0,2,21,6,2,200,0,6,1,25000,1
0,0,1,22,6,2,200,0,6,1,12000,1
2,2,1,22,1,1,100,0,10,1,30000,1
0,0,1,63,6,1,100,0,6,1,27400,1
0,0,1,50,1,1,100,0,10,1,183000,1
0,0,2,52,1,1,100,0,10,1,70000,1
0,0,2,58,1,2,200,0,6,1,18000,1
0,0,2,27,1,1,100,0,10,1,97000,1
0,0,1,31,1,1,100,0,10,1,160000,1
0,0,2,29,1,8,811,0,10,1,1000,1
0,0,2,62,1,1,100,0,8,1,50000,1
0,0,1,54,1,1,100,0,6,1,50000,1
0,0,1,29,6,1,100,0,8,1,23000,1
0,0,1,23,6,1,100,0,7,1,30000,1
2,0,1,60,1,1,100,0,6,1,20800,1
1,0,1,57,1,1,100,0,10,1,130000,1
1,0,2,56,1,8,812,0,10,1,75000,1
0,0,1,27,6,8,812,0,11,1,110000,1
1,0,2,59,4,2,200,0,10,1,44000,1
0,0,2,33,6,2,200,0,10,1,36300,1
1,0,2,44,1,1,100,0,10,1,65000,1
1,0,1,40,1,7,700,1,7,1,40000,1
2,2,1,42,1,1,100,0,10,1,57000,1
0,0,1,54,1,2,200,0,7,1,70000,2
0,0,2,53,1,2,200,0,6,1,12000,1
2,0,1,55,1,1,100,0,11,1,155000,1
1,0,2,50,1,1,100,0,11,1,90000,1
1,0,1,53,1,1,100,0,6,1,38000,1
0,0,2,53,2,1,100,0,8,1,12000,1
0,0,1,50,4,1,100,0,6,1,50000,1
0,0,1,56,4,1,100,0,8,1,75000,1
0,0,2,62,1,1,100,0,11,1,92000,1
0,0,1,62,1,1,100,0,6,1,38000,2
2,0,2,57,1,2,200,0,6,1,125000,1
2,0,1,61,1,2,200,0,6,1,45000,1
0,0,2,36,6,2,200,0,6,1,15000,1
0,0,1,30,1,2,200,0,6,1,25000,1
1,0,2,47,1,1,100,0,6,1,5900,1
0,0,1,19,6,1,100,0,6,1,22800,1
1,0,1,46,1,1,100,0,6,1,26000,1
1,1,2,25,6,2,200,0,7,1,8400,1
1,1,1,21,6,8,845,2,6,1,60000,1
1,0,1,54,1,1,100,0,10,1,477000,1
0,0,2,26,6,1,100,0,10,1,65000,1
0,0,2,64,4,1,100,0,10,1,18800,1
0,0,1,50,1,2,200,0,11,1,215000,1
0,0,2,48,1,2,200,0,10,1,50000,1
0,0,1,25,6,1,100,0,10,1,12300,1
0,0,1,36,2,6,685,0,10,1,122000,1
1,0,2,51,4,2,200,0,6,1,33300,1
0,0,1,31,6,2,200,0,7,1,50000,1
2,0,1,46,1,1,100,0,10,1,83000,1
2,0,2,46,1,1,100,0,7,1,45000,1
0,0,2,25,1,1,100,0,10,1,28500,1
0,0,1,27,1,8,826,0,8,1,3000,1
0,0,1,55,5,1,100,0,8,1,81000,2
2,1,1,46,4,6,640,0,8,1,52000,1
2,0,1,51,1,6,610,0,10,1,11000,1
0,0,1,62,1,1,100,0,7,1,60000,1
0,0,1,23,6,1,100,0,10,1,72000,1
0,0,1,23,6,1,100,0,10,1,35000,1
0,0,1,22,6,6,610,0,7,1,35000,1
0,0,1,65,1,1,100,0,10,1,477000,1
1,0,2,60,1,2,200,4,7,1,28000,1
1,0,1,50,1,2,200,1,6,1,30000,1
0,0,1,25,6,2,200,4,7,1,25000,1
0,0,1,60,4,1,100,0,8,1,62000,1
2,2,1,32,6,7,700,1,2,1,60000,1
1,0,2,46,1,1,100,0,10,1,160000,1
0,0,2,56,4,2,200,0,10,1,40000,1
2,0,2,38,1,1,100,0,11,1,21200,1
2,0,1,49,1,1,100,0,8,1,80000,1
0,0,1,46,4,1,100,0,10,1,477000,1
2,0,1,59,1,8,826,2,7,1,75000,1
0,0,2,44,6,2,200,0,7,1,55000,1
0,0,1,44,6,2,200,0,7,1,35000,1
0,0,2,55,4,2,200,0,10,1,40000,1
1,0,1,48,6,1,100,0,6,1,24000,1
0,0,2,47,4,1,100,0,0,1,35000,1
1,0,1,58,1,6,610,0,10,1,124000,1
1,0,2,53,1,6,610,0,10,1,49800,1
0,0,2,25,6,6,610,0,11,1,75000,1
3,0,1,53,1,6,669,0,8,1,0,1
0,0,2,27,6,6,669,0,11,1,75000,1
4,0,2,54,1,6,640,0,7,1,18000,1
4,0,1,57,1,6,640,0,6,1,18000,1
1,1,1,43,1,8,826,4,10,1,120000,1
1,1,2,33,1,8,826,4,10,1,120000,1
2,2,2,41,1,2,200,0,10,1,135000,1
2,2,1,43,1,2,200,0,10,1,95000,1
0,0,2,35,2,2,200,0,6,1,92000,1
2,0,2,46,4,2,200,0,7,1,29000,1
0,0,1,58,6,1,100,0,6,1,8000,1
0,0,2,50,1,1,100,0,6,1,10000,1
0,0,2,59,6,2,200,0,8,1,55000,1
3,0,1,42,1,1,100,0,8,1,477000,1
3,0,2,40,1,1,100,0,7,1,477000,1
0,0,1,32,4,1,100,0,7,1,88000,1
0,0,1,26,6,1,100,0,8,1,36000,1
1,0,1,48,1,1,100,0,11,1,38000,1
0,0,1,25,6,2,200,0,7,1,23000,1
0,0,1,24,6,2,200,0,6,1,26000,1
0,0,1,20,6,1,100,0,8,1,2000,1
0,0,2,26,6,6,682,0,8,1,10000,1
0,0,1,23,6,2,200,0,7,1,19000,1
0,0,1,20,6,1,100,0,6,1,34700,1
0,0,1,19,6,2,200,0,6,1,20800,1
2,0,2,38,1,6,600,0,6,1,29000,1
0,0,1,34,6,6,600,0,6,1,25000,1
2,0,2,33,1,6,600,0,6,1,21000,1
0,0,1,26,6,8,821,2,7,1,25000,1
2,0,2,35,4,8,821,2,10,1,45000,1
2,0,1,57,4,1,100,2,6,1,60000,1
0,0,1,33,6,6,600,0,10,1,90000,1
0,0,2,50,3,5,500,0,6,1,18000,1
1,1,2,30,1,5,500,0,8,1,0,1
3,0,2,51,1,6,679,0,10,1,80000,1
1,1,1,31,1,8,863,0,6,1,0,1
0,0,2,30,6,1,100,0,10,1,39000,1
0,0,1,45,4,1,100,0,7,1,50000,1
2,0,2,38,1,5,500,0,8,1,33000,1
2,0,1,41,1,6,679,0,7,1,95000,2
2,1,2,39,6,9,907,1,10,1,68000,1
2,1,1,43,6,1,100,0,6,1,0,1
2,0,1,49,1,8,821,0,7,1,102000,1
0,0,2,27,6,8,823,0,10,1,300,1
0,0,2,34,6,8,801,4,7,1,0,1
2,0,1,51,1,6,600,0,4,1,60000,1
2,0,2,43,1,6,600,0,6,1,15000,1
0,0,2,65,1,1,100,0,8,1,0,1
0,0,1,61,1,8,821,0,6,1,3500,1
0,0,1,31,1,6,600,0,8,1,91000,1
0,0,2,32,1,6,600,0,10,1,98000,1
1,0,2,62,1,8,813,0,8,1,17100,1
0,0,2,61,6,5,500,0,10,1,71000,1
0,0,2,62,1,8,802,0,11,1,51000,1
1,0,1,62,1,2,200,0,10,1,0,1
1,0,2,55,1,6,600,0,6,1,36000,1
2,2,2,40,1,1,100,0,10,1,20000,1
2,2,1,43,1,9,911,0,6,1,70000,1
1,0,2,48,6,9,913,0,6,1,21800,1
0,0,2,42,3,8,815,0,6,1,8000,1
1,1,1,42,1,1,100,0,7,1,23200,1
1,1,2,40,1,1,100,0,10,1,0,1
0,0,2,49,1,5,500,0,10,1,91000,1
0,0,1,50,1,4,400,0,10,1,25400,1
1,0,2,50,1,6,600,0,8,1,43000,1
1,0,1,55,1,6,600,0,6,1,35000,2
3,0,2,57,1,6,640,0,6,1,15000,1
0,0,1,32,6,6,640,0,6,1,40000,1
2,0,1,53,1,6,600,0,6,1,36500,1
0,0,1,32,6,6,600,0,11,1,46000,1
1,0,2,38,6,8,821,0,8,1,0,1
0,0,1,50,2,7,700,1,6,1,63000,2
1,0,2,41,4,7,700,1,6,1,33000,1
0,0,2,47,4,1,100,0,6,1,16000,1
2,0,1,49,1,1,100,0,10,1,32000,2
0,0,1,22,6,1,100,0,6,1,26000,1
2,0,2,43,4,1,100,0,10,1,41000,1
0,0,2,65,4,1,100,0,10,1,135000,1
1,0,1,57,1,1,100,0,8,1,60000,1
1,0,2,51,1,1,100,0,6,1,34000,1
2,0,2,50,1,1,100,0,10,1,100000,1
2,0,1,53,1,1,100,0,10,1,150000,1
0,0,1,20,6,1,100,0,6,1,20000,1
1,0,1,39,4,1,100,0,6,1,50000,1
1,0,2,50,1,1,100,0,6,1,68000,1
1,0,1,55,1,1,100,0,6,1,0,1
1,1,2,30,1,1,100,4,6,1,48000,1
1,1,1,46,1,1,100,0,6,1,48000,1
0,0,1,47,1,1,100,0,6,1,212000,1
0,0,2,46,1,1,100,0,7,1,39000,1
0,0,1,29,1,1,100,1,6,1,3500,1
0,0,2,30,1,7,700,0,6,1,1500,1
1,0,1,56,1,1,100,0,7,1,41700,1
0,0,2,53,1,1,100,0,7,1,45000,1
0,0,1,55,1,1,100,0,7,1,110000,1
0,0,2,24,1,1,100,0,6,1,15000,1
0,0,1,27,1,1,100,0,7,1,20000,1
0,0,1,20,6,3,362,0,10,1,1800,1
0,0,2,19,6,1,100,1,6,1,400,1
0,0,1,39,1,1,100,0,0,1,0,1
0,0,2,38,1,1,100,0,0,1,13000,1
1,0,1,63,2,1,100,0,0,1,30000,1
0,0,1,48,4,1,100,0,7,1,30000,1
0,0,1,59,1,1,100,0,6,1,36400,2
3,0,1,34,1,1,100,0,6,1,20000,1
3,0,2,31,1,1,100,0,6,1,10000,1
1,0,2,53,1,1,100,0,8,1,13000,1
1,0,1,58,1,1,100,0,6,1,47400,2
0,0,1,63,1,1,100,0,11,1,100000,1
0,0,1,61,1,1,100,0,6,1,55000,1
1,0,2,44,1,1,100,0,7,1,139000,1
1,0,1,46,1,1,100,0,8,1,48000,1
2,2,1,31,1,1,100,0,11,1,90000,1
0,0,1,63,1,1,100,0,6,1,60000,1
0,0,2,64,1,1,100,0,10,1,50000,1
3,0,2,49,4,1,100,0,8,1,11000,1
3,0,1,52,4,3,320,0,7,1,64000,2
0,0,2,20,6,1,100,0,7,1,18000,1
0,0,1,18,6,1,100,0,5,1,2000,1
1,0,2,27,2,8,802,0,6,1,19700,1
0,0,2,58,4,1,100,2,7,1,32300,1
0,0,2,19,6,1,100,0,7,1,200,1
0,0,1,20,6,1,100,0,7,1,1300,1
0,0,1,24,6,1,100,0,7,1,6000,1
0,0,2,21,6,7,700,1,7,1,2200,1
0,0,1,19,6,1,100,0,7,1,590,1
0,0,2,20,6,1,100,1,6,1,25500,1
0,0,1,58,2,8,826,1,10,1,34000,1
0,0,1,20,6,2,200,0,7,1,1300,1
0,0,1,24,2,1,100,0,10,1,6700,1
0,0,1,27,6,1,100,0,6,1,6100,1
1,0,2,41,4,1,100,0,7,1,34000,1
1,0,1,53,1,8,826,1,6,1,55000,1
1,0,2,46,1,8,826,1,6,1,55000,1
0,0,2,57,4,2,200,0,6,1,58000,1
3,0,1,43,1,1,100,0,7,1,92000,1
3,0,2,43,1,1,100,0,6,1,2500,1
3,0,2,61,1,9,907,1,1,1,30000,1
0,0,1,40,4,9,907,1,7,1,30000,1
0,0,1,37,6,9,907,1,10,1,0,1
0,0,1,23,6,9,907,1,7,1,18000,1
2,0,1,41,1,1,100,0,11,1,88000,1
2,0,2,38,1,1,100,0,10,1,76000,1
0,0,1,35,6,1,100,0,4,1,70000,1
0,0,2,41,6,1,100,0,10,1,135000,1
1,0,1,52,1,1,100,0,7,1,72000,1
1,0,2,57,1,1,100,0,6,1,16000,1
0,0,1,25,6,1,100,0,10,1,0,1
0,0,2,23,6,1,100,0,10,1,25500,1
2,1,1,30,6,1,100,0,6,1,70000,2
0,0,1,55,6,2,200,0,10,1,55000,1
2,0,2,42,1,1,100,0,6,1,13000,1
2,0,1,45,1,1,100,0,6,1,85000,2
0,0,1,60,2,1,100,0,6,1,30000,1
0,0,1,58,6,1,100,0,7,1,60000,1
0,0,2,58,1,1,100,0,8,1,65000,1
0,0,1,62,1,1,100,0,10,1,0,1
1,0,1,57,4,1,100,0,10,1,75000,1
2,1,2,35,1,1,100,4,10,1,29000,1
2,1,1,37,1,1,100,4,8,1,80000,1
1,0,2,34,6,2,200,0,6,1,24000,1
0,0,2,32,2,9,901,0,10,1,40000,1
0,0,2,23,6,1,100,0,10,1,13000,1
1,0,1,37,1,1,100,0,11,1,140000,1
1,0,2,39,1,1,100,0,6,1,25000,1
2,2,1,44,1,1,100,0,11,1,36000,1
2,0,1,48,1,1,100,0,10,1,158000,2
2,0,2,53,1,1,100,0,8,1,8000,1
2,1,2,29,1,1,100,0,6,1,2500,1
1,0,1,54,1,1,100,0,10,1,577000,1
0,0,2,22,6,1,100,0,10,1,3000,1
2,0,1,57,1,1,100,0,6,1,100000,1
2,0,2,51,1,1,100,0,10,1,110000,1
0,0,2,55,1,8,801,0,6,1,27000,1
1,0,1,59,1,1,100,0,8,1,72000,1
1,0,2,57,1,1,100,0,7,1,10500,1
0,0,1,25,6,1,100,0,10,1,74000,1
0,0,2,56,4,1,100,0,10,1,50000,1
3,0,2,35,4,1,100,0,5,1,35000,1
3,0,1,35,6,1,100,0,6,1,35000,1
0,0,2,48,3,1,100,0,6,1,69000,1
1,1,2,29,6,1,100,0,11,1,48000,1
4,1,1,28,6,1,100,0,6,1,99000,1
4,1,2,30,6,1,100,0,6,1,20000,1
2,0,1,46,1,4,400,0,11,1,112000,1
2,0,2,45,1,4,400,0,11,1,99000,1
0,0,2,35,6,6,610,0,11,1,82000,1
0,0,1,34,6,6,610,0,10,1,92000,1
0,0,1,45,2,1,100,0,11,1,135000,1
0,0,1,44,6,1,100,0,8,1,51000,1
2,2,1,38,1,1,100,0,10,1,165000,1
0,0,2,65,5,8,826,1,1,1,38000,1
0,0,2,65,1,1,100,0,8,1,15000,1
0,0,2,43,6,6,600,0,11,1,105000,1
3,1,1,51,1,7,700,1,10,1,78000,1
0,0,2,22,6,7,700,1,7,1,21200,1
0,0,1,21,6,7,700,1,7,1,34300,1
0,0,1,64,2,7,700,1,10,1,33600,1
1,1,1,34,6,1,100,0,7,1,20000,1
1,1,2,33,4,1,100,0,10,1,20000,1
0,0,1,64,1,1,100,0,11,1,0,1
2,0,2,38,6,8,801,0,8,1,49000,1
0,0,1,34,6,1,100,0,10,1,50000,1
2,0,2,41,1,1,100,0,7,1,63000,1
2,0,1,52,1,8,801,0,7,1,59000,1
5,2,2,39,6,2,200,0,10,1,26000,1
0,0,2,19,6,2,200,0,6,1,4200,1
1,0,2,51,1,1,100,0,11,1,62000,1
0,0,2,28,6,1,100,0,10,1,31300,1
0,0,1,25,6,1,100,0,10,1,32000,1
0,0,1,25,6,1,100,0,10,1,0,1
0,0,2,25,6,1,100,0,10,1,27500,1
4,0,1,42,4,2,200,0,7,1,70000,1
4,0,2,35,6,2,200,0,7,1,24000,1
0,0,2,54,1,1,100,0,11,1,75000,1
0,0,2,40,6,1,100,0,11,1,123000,1
0,0,1,60,1,1,100,0,6,1,60000,1
1,0,2,55,4,1,100,0,11,1,110000,1
0,0,1,32,6,1,100,0,6,1,23400,1
2,2,2,33,1,1,100,0,10,1,15000,1
2,2,1,28,1,1,100,0,6,1,52000,1
1,0,1,62,1,1,100,0,6,1,60000,1
1,0,1,65,1,6,640,0,6,1,60000,1
1,1,1,29,6,1,100,0,6,1,45000,1
1,1,2,27,6,1,100,0,6,1,35000,1
0,0,2,30,6,1,100,0,10,1,34000,1
0,0,1,45,6,1,100,0,11,1,12000,1
1,1,2,32,4,1,100,0,10,1,62000,2
0,0,2,33,6,1,100,0,10,1,68000,1
0,0,2,54,2,1,100,0,8,1,69000,1
0,0,1,61,1,1,100,0,6,1,50000,1
0,0,1,29,6,1,100,0,6,1,40000,1
0,0,2,43,6,1,100,0,7,1,90000,1
0,0,1,46,6,1,100,0,8,1,35000,1
1,0,2,40,4,1,100,0,8,1,52000,1
1,1,2,30,1,1,100,0,10,1,12500,1
1,1,1,31,1,1,100,0,10,1,577000,1
0,0,2,53,1,1,100,0,8,1,36700,1
0,0,1,52,1,1,100,0,10,1,81000,1
3,0,2,49,1,4,400,0,2,1,20000,1
3,0,1,51,1,4,400,0,6,1,9800,1
0,0,1,20,6,4,400,0,7,1,5900,1
4,0,1,47,4,7,700,1,6,1,75000,1
4,3,1,30,1,1,100,0,11,1,105000,1
1,0,1,56,1,1,100,0,10,1,150000,1
0,0,2,41,1,8,802,0,7,1,0,1
0,0,1,42,1,1,100,0,7,1,75000,2
3,2,1,38,1,8,826,4,6,1,0,1
0,0,2,59,1,1,100,0,10,1,15500,1
0,0,1,61,1,1,100,0,10,1,95000,1
0,0,2,58,1,1,100,0,10,1,42000,1
1,0,2,50,4,7,700,4,7,1,50000,1
0,0,1,20,6,7,700,1,7,1,16000,1
3,1,1,42,1,1,100,0,8,1,50000,1
3,1,2,42,1,1,100,0,6,1,4800,1
0,0,1,59,1,6,640,0,10,1,69000,1
0,0,2,59,1,6,640,0,8,1,33000,1
1,0,2,44,4,1,100,0,10,1,30000,1
0,0,1,32,6,1,100,0,6,1,28000,1
3,0,1,46,1,9,901,0,6,1,55000,1
0,0,1,22,6,9,901,0,6,1,68000,1
0,0,1,18,6,9,901,0,6,1,8000,1
0,0,1,23,6,8,801,0,7,1,22000,1
0,0,1,23,6,1,100,0,7,1,30000,1
2,0,1,42,1,1,100,0,6,1,54000,1
2,0,2,40,1,1,100,0,7,1,6000,1
0,0,2,41,1,6,600,0,11,1,110000,1
0,0,1,42,1,6,600,0,11,1,60000,1
1,1,2,40,4,1,100,0,11,1,80000,1
0,0,1,53,6,1,100,0,8,1,110000,1
0,0,2,51,1,1,100,0,11,1,50000,1
0,0,1,54,1,1,100,0,0,1,40000,1
2,0,2,47,1,1,100,0,11,1,15700,1
2,0,1,46,1,1,100,0,10,1,154000,1
2,0,1,43,1,1,100,0,11,1,150000,1
2,0,2,45,1,1,100,0,11,1,145000,1
0,0,1,25,6,1,100,0,8,1,36100,1
0,0,2,26,6,1,100,0,8,1,49000,1
0,0,2,60,1,1,100,0,11,1,100000,1
0,0,2,42,6,6,620,0,6,1,30000,1
2,0,1,44,1,1,100,0,7,1,0,1
0,0,2,49,5,1,100,0,5,1,30000,1
0,0,1,58,5,1,100,0,6,1,30000,1
4,1,2,40,6,7,700,1,6,1,720,1
0,0,2,20,6,7,700,1,7,1,7800,1
0,0,2,28,6,1,100,2,10,1,1000,1
0,0,2,57,4,1,100,0,11,1,177000,1
2,0,2,37,1,1,100,0,6,1,99000,1
2,0,1,40,1,1,100,0,10,1,65000,1
0,0,1,57,1,1,100,0,6,1,100000,1
0,0,2,46,6,1,100,0,7,1,33300,1
0,0,1,58,1,1,100,0,6,1,0,1
0,0,2,55,1,1,100,0,6,1,7000,1
0,0,1,47,6,1,100,0,8,1,29000,1
4,0,2,36,1,3,360,1,10,1,72000,2
0,0,1,18,6,3,360,1,7,1,10000,1
1,0,2,56,6,2,200,0,10,1,100000,1
0,0,1,24,6,2,200,0,6,1,50000,1
0,0,2,39,6,2,200,0,10,1,45000,1
0,0,1,31,6,6,610,0,11,1,54000,1
1,0,1,39,1,1,100,0,11,1,75000,2
1,1,1,36,1,9,973,0,11,1,577000,1
1,1,2,37,1,6,600,0,11,1,200000,1
0,0,1,56,1,1,100,0,10,1,115000,1
0,0,2,55,1,1,100,0,6,1,29000,1
0,0,2,60,1,1,100,0,6,1,17000,1
0,0,2,46,1,2,200,0,11,1,60000,1
1,0,1,50,4,1,100,0,6,1,60000,1
1,1,2,25,6,1,100,0,10,1,30000,1
0,0,2,43,1,6,620,0,8,1,44800,1
0,0,1,43,1,1,100,0,6,1,27000,2
0,0,1,49,6,1,100,0,7,1,65000,2
1,0,1,61,1,1,100,0,4,1,70000,2
0,0,1,42,6,1,100,0,6,1,40000,1
0,0,1,49,1,1,100,0,8,1,83000,1
0,0,2,36,6,1,100,0,11,1,55000,1
0,0,1,62,4,1,100,0,6,1,0,1
3,0,2,40,4,1,100,0,10,1,200000,1
3,0,1,46,4,1,100,0,11,1,80000,1
0,0,1,21,2,8,826,1,8,1,50000,1
2,0,2,30,6,1,100,1,5,1,23000,1
2,0,1,32,6,1,100,1,6,1,0,1
2,0,1,46,1,6,669,0,10,1,70000,1
2,0,2,38,1,6,669,0,6,1,30000,1
0,0,2,63,4,1,100,0,6,1,0,1
0,0,2,31,6,1,100,0,11,1,102000,1
0,0,1,25,1,1,100,0,10,1,96000,1
0,0,2,27,1,1,100,0,10,1,40000,1
2,0,1,41,1,1,100,0,10,1,167000,1
2,0,2,41,1,1,100,0,10,1,10100,1
2,0,2,52,4,2,200,0,11,1,27700,1
0,0,1,40,1,1,100,0,11,1,53000,1
0,0,2,41,1,1,100,0,8,1,26000,1
2,1,1,32,1,1,100,0,6,1,70000,1
3,3,2,32,6,1,100,0,7,1,10200,1
2,0,2,43,4,2,200,0,8,1,27000,1
1,0,2,61,1,6,610,0,6,1,27000,1
0,0,1,50,2,2,200,0,6,1,40000,1
0,0,1,55,1,1,100,0,11,1,160000,1
0,0,1,56,1,1,100,0,10,1,577000,1
3,1,1,38,1,8,826,1,2,1,36000,1
0,0,1,28,6,2,200,0,10,1,50000,1
0,0,1,28,6,2,200,0,10,1,20000,1
0,0,1,28,6,2,200,0,7,1,30000,1
0,0,1,27,6,1,100,0,6,1,14000,1
0,0,2,49,2,1,100,0,11,1,32000,1
0,0,2,37,1,1,100,0,10,1,70000,1
0,0,1,36,1,1,100,0,6,1,60000,1
1,0,1,45,1,1,100,0,8,1,120000,2
3,1,1,47,1,8,826,0,6,1,150000,1
0,0,2,19,6,8,826,0,8,1,1500,1
2,0,2,42,4,2,200,1,6,1,24000,1
2,0,1,43,6,2,200,0,7,1,0,1
1,0,1,55,1,1,100,0,7,1,148000,1
0,0,1,23,6,9,901,2,6,1,27300,1
0,0,2,30,6,1,100,0,10,1,33000,1
1,0,1,62,1,1,100,0,11,1,305000,1
3,1,2,34,4,1,100,0,10,1,36000,1
0,0,1,22,6,1,100,0,6,1,3600,1
0,0,2,20,6,1,100,0,7,1,4200,1
2,0,2,46,6,2,200,0,11,1,55000,1
2,0,2,43,1,1,100,0,7,1,0,1
2,0,1,49,1,2,200,0,8,1,53000,1
0,0,2,60,1,1,100,0,0,1,31200,1
0,0,1,60,1,1,100,0,0,1,65000,1
2,0,2,38,1,6,600,0,10,1,37000,1
2,0,1,38,1,6,600,0,7,1,25000,1
1,0,1,48,1,7,700,1,7,1,75000,1
0,0,1,22,6,1,100,0,6,1,25000,1
1,0,1,52,1,8,802,4,7,1,85000,1
1,0,2,52,1,1,100,0,6,1,0,1
0,0,1,19,6,1,100,4,6,1,24000,1
0,0,2,53,1,1,100,0,6,1,7300,1
0,0,1,57,1,1,100,0,6,1,57000,1
0,0,1,25,6,1,100,0,5,1,10000,1
0,0,1,24,6,1,100,0,8,1,20000,1
0,0,1,27,6,1,100,0,8,1,100000,1
0,0,2,27,6,7,700,4,10,1,50000,1
2,2,2,39,1,1,100,0,10,1,240000,1
